filename,width,height,class,xmin,ymin,xmax,ymax
DARK SOULS 21_02_2018 12_52_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_52_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_52_05.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_52_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_52_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_52_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_52_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_52_06.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_52_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_52_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_52_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_52_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_52_07.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_06_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_13.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_13.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_13.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_13.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_21.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_21.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_21.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_21.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_06_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_06_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_06_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_06_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_40.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_40.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_40.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_40.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_42.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_42.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_42.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_42.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_45.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_45.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_45.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_45.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_49.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_49.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_49.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_49.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_07_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_07_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_07_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_07_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_17.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_17.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_17.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_17.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_20.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_20.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_20.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_08_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_08_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_08_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_08_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_31.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_32.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_32.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_32.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_32.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_33.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_33.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_33.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_33.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_34.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_34.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_34.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_34.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_35.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_35.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_35.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_35.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_36.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_36.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_36.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_36.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_37.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_37.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_37.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_37.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_47.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_47.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_47.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_47.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_49.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_49.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_49.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_49.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_51.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_51.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_51.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_51.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_58.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_58.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_58.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_58.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_10_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_10_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_10_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_10_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_09.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_09.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_09.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_09.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_13.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_13.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_13.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_13.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_17.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_17.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_17.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_17.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_11_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_11_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_11_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_11_20.png,1024,576,health,138,58,343,71
