filename,width,height,class,xmin,ymin,xmax,ymax
DARK SOULS 21_02_2018 12_42_22.png,1024,576,hollow,506,186,590,319
DARK SOULS 21_02_2018 12_42_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_23.png,1024,576,player,439,255,608,513
DARK SOULS 21_02_2018 12_42_23.png,1024,576,hollow,554,292,731,510
DARK SOULS 21_02_2018 12_42_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_26.png,1024,576,player,424,338,563,576
DARK SOULS 21_02_2018 12_42_26.png,1024,576,hollow,562,327,766,576
DARK SOULS 21_02_2018 12_42_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_27.png,1024,576,player,455,420,615,576
DARK SOULS 21_02_2018 12_42_27.png,1024,576,hollow,547,147,677,374
DARK SOULS 21_02_2018 12_42_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_28.png,1024,576,player,299,230,506,576
DARK SOULS 21_02_2018 12_42_33.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_33.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_33.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_33.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_33.png,1024,576,player,218,239,486,576
DARK SOULS 21_02_2018 12_42_33.png,1024,576,hollow,746,189,836,467
DARK SOULS 21_02_2018 12_42_34.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_34.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_34.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_34.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_34.png,1024,576,player,388,246,513,555
DARK SOULS 21_02_2018 12_42_34.png,1024,576,hollow,588,226,658,389
DARK SOULS 21_02_2018 12_42_35.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_35.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_35.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_35.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_35.png,1024,576,player,290,309,569,576
DARK SOULS 21_02_2018 12_42_35.png,1024,576,hollow,189,231,334,404
DARK SOULS 21_02_2018 12_42_36.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_36.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_36.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_36.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_36.png,1024,576,player,278,299,568,576
DARK SOULS 21_02_2018 12_42_38.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_38.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_38.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_38.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_38.png,1024,576,player,415,284,569,576
DARK SOULS 21_02_2018 12_42_38.png,1024,576,hollow,415,172,458,286
DARK SOULS 21_02_2018 12_42_39.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_39.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_39.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_39.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_39.png,1024,576,player,394,310,557,576
DARK SOULS 21_02_2018 12_42_39.png,1024,576,hollow,446,182,500,289
DARK SOULS 21_02_2018 12_42_40.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_40.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_40.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_40.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_40.png,1024,576,player,418,304,577,576
DARK SOULS 21_02_2018 12_42_40.png,1024,576,hollow,471,170,524,274
DARK SOULS 21_02_2018 12_42_41.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_41.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_41.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_41.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_41.png,1024,576,player,365,311,538,576
DARK SOULS 21_02_2018 12_42_41.png,1024,576,hollow,508,138,560,244
DARK SOULS 21_02_2018 12_42_42.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_42.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_42.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_42.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_42.png,1024,576,player,105,314,487,576
DARK SOULS 21_02_2018 12_42_42.png,1024,576,hollow,816,131,883,296
DARK SOULS 21_02_2018 12_42_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_43.png,1024,576,player,312,267,558,571
DARK SOULS 21_02_2018 12_42_43.png,1024,576,hollow,486,206,546,315
DARK SOULS 21_02_2018 12_42_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_44.png,1024,576,player,385,292,556,507
DARK SOULS 21_02_2018 12_42_44.png,1024,576,hollow,481,234,608,450
DARK SOULS 21_02_2018 12_42_45.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_45.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_45.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_45.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_45.png,1024,576,player,466,254,579,486
DARK SOULS 21_02_2018 12_42_45.png,1024,576,hollow,576,236,656,519
DARK SOULS 21_02_2018 12_42_46.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_46.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_46.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_46.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_46.png,1024,576,player,430,256,598,576
DARK SOULS 21_02_2018 12_42_46.png,1024,576,hollow,548,242,673,576
DARK SOULS 21_02_2018 12_42_48.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_48.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_48.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_48.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_48.png,1024,576,player,339,259,579,576
DARK SOULS 21_02_2018 12_42_48.png,1024,576,hollow,216,256,366,576
DARK SOULS 21_02_2018 12_42_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_50.png,1024,576,player,468,243,667,501
DARK SOULS 21_02_2018 12_42_50.png,1024,576,hollow,564,320,735,576
DARK SOULS 21_02_2018 12_42_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_52.png,1024,576,player,327,265,561,563
DARK SOULS 21_02_2018 12_42_52.png,1024,576,hollow,433,224,501,311
DARK SOULS 21_02_2018 12_42_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_54.png,1024,576,player,339,246,529,537
DARK SOULS 21_02_2018 12_42_54.png,1024,576,hollow,381,216,515,412
DARK SOULS 21_02_2018 12_42_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_57.png,1024,576,player,340,333,549,564
DARK SOULS 21_02_2018 12_42_57.png,1024,576,hollow,357,243,577,449
DARK SOULS 21_02_2018 12_42_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_42_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_42_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_42_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_42_59.png,1024,576,player,288,240,536,576
DARK SOULS 21_02_2018 12_43_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_00.png,1024,576,player,516,266,691,545
DARK SOULS 21_02_2018 12_43_00.png,1024,576,hollow,464,213,561,406
DARK SOULS 21_02_2018 12_43_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_02.png,1024,576,player,211,256,551,576
DARK SOULS 21_02_2018 12_43_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_03.png,1024,576,player,406,243,588,558
DARK SOULS 21_02_2018 12_43_03.png,1024,576,hollow,519,259,587,522
DARK SOULS 21_02_2018 12_43_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_06.png,1024,576,player,168,122,599,576
DARK SOULS 21_02_2018 12_43_06.png,1024,576,hollow,478,1,627,576
DARK SOULS 21_02_2018 12_43_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_07.png,1024,576,player,236,154,577,576
DARK SOULS 21_02_2018 12_43_07.png,1024,576,hollow,406,2,770,422
DARK SOULS 21_02_2018 12_43_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_08.png,1024,576,player,178,265,520,576
DARK SOULS 21_02_2018 12_43_08.png,1024,576,hollow,539,15,728,377
DARK SOULS 21_02_2018 12_43_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_10.png,1024,576,player,511,276,682,482
DARK SOULS 21_02_2018 12_43_10.png,1024,576,hollow,376,127,517,348
DARK SOULS 21_02_2018 12_43_11.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_11.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_11.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_11.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_11.png,1024,576,player,347,309,510,576
DARK SOULS 21_02_2018 12_43_11.png,1024,576,hollow,511,112,595,278
DARK SOULS 21_02_2018 12_43_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_12.png,1024,576,player,426,329,625,576
DARK SOULS 21_02_2018 12_43_12.png,1024,576,hollow,472,54,535,195
DARK SOULS 21_02_2018 12_43_13.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_13.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_13.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_13.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_13.png,1024,576,player,348,329,557,576
DARK SOULS 21_02_2018 12_43_13.png,1024,576,hollow,500,73,561,172
DARK SOULS 21_02_2018 12_43_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_14.png,1024,576,player,557,271,1024,575
DARK SOULS 21_02_2018 12_43_14.png,1024,576,hollow,407,56,475,194
DARK SOULS 21_02_2018 12_43_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_15.png,1024,576,player,389,188,654,576
DARK SOULS 21_02_2018 12_43_15.png,1024,576,hollow,435,112,497,260
DARK SOULS 21_02_2018 12_43_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_16.png,1024,576,player,477,258,632,510
DARK SOULS 21_02_2018 12_43_16.png,1024,576,hollow,431,129,552,365
DARK SOULS 21_02_2018 12_43_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_18.png,1024,576,player,357,270,686,576
DARK SOULS 21_02_2018 12_43_18.png,1024,576,hollow,351,1,636,340
DARK SOULS 21_02_2018 12_43_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_19.png,1024,576,player,403,247,608,576
DARK SOULS 21_02_2018 12_43_19.png,1024,576,hollow,584,235,713,576
DARK SOULS 21_02_2018 12_43_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_20.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_20.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_20.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_20.png,1024,576,player,345,317,740,576
DARK SOULS 21_02_2018 12_43_20.png,1024,576,hollow,669,288,1023,576
DARK SOULS 21_02_2018 12_43_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_23.png,1024,576,player,426,324,585,576
DARK SOULS 21_02_2018 12_43_23.png,1024,576,hollow,464,64,564,257
DARK SOULS 21_02_2018 12_43_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_24.png,1024,576,player,442,209,558,476
DARK SOULS 21_02_2018 12_43_24.png,1024,576,hollow,454,94,539,246
DARK SOULS 21_02_2018 12_43_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_25.png,1024,576,player,488,224,688,473
DARK SOULS 21_02_2018 12_43_25.png,1024,576,hollow,383,153,510,318
DARK SOULS 21_02_2018 12_43_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_27.png,1024,576,player,357,193,578,462
DARK SOULS 21_02_2018 12_43_27.png,1024,576,hollow,429,115,520,250
DARK SOULS 21_02_2018 12_43_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_28.png,1024,576,player,488,223,782,576
DARK SOULS 21_02_2018 12_43_28.png,1024,576,hollow,326,7,455,338
DARK SOULS 21_02_2018 12_43_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_29.png,1024,576,player,358,211,549,471
DARK SOULS 21_02_2018 12_43_29.png,1024,576,hollow,464,158,608,361
DARK SOULS 21_02_2018 12_43_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_30.png,1024,576,player,385,240,506,487
DARK SOULS 21_02_2018 12_43_30.png,1024,576,hollow,494,164,619,377
DARK SOULS 21_02_2018 12_43_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_31.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_31.png,1024,576,player,478,263,630,515
DARK SOULS 21_02_2018 12_43_31.png,1024,576,hollow,405,112,564,327
DARK SOULS 21_02_2018 12_43_32.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_32.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_32.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_32.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_32.png,1024,576,player,508,296,671,509
DARK SOULS 21_02_2018 12_43_32.png,1024,576,hollow,415,105,528,269
DARK SOULS 21_02_2018 12_43_34.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_34.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_34.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_34.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_34.png,1024,576,player,497,219,618,447
DARK SOULS 21_02_2018 12_43_34.png,1024,576,hollow,410,154,533,392
DARK SOULS 21_02_2018 12_43_37.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_37.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_37.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_37.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_37.png,1024,576,player,299,176,602,576
DARK SOULS 21_02_2018 12_43_37.png,1024,576,hollow,221,83,578,576
DARK SOULS 21_02_2018 12_43_38.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_38.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_38.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_38.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_38.png,1024,576,player,372,267,680,576
DARK SOULS 21_02_2018 12_43_38.png,1024,576,hollow,1,197,283,576
DARK SOULS 21_02_2018 12_43_39.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_39.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_39.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_39.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_39.png,1024,576,player,445,238,582,514
DARK SOULS 21_02_2018 12_43_40.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_40.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_40.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_40.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_40.png,1024,576,player,443,187,552,439
DARK SOULS 21_02_2018 12_43_42.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_42.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_42.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_42.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_42.png,1024,576,player,506,231,658,489
DARK SOULS 21_02_2018 12_43_42.png,1024,576,hollow,391,161,548,376
DARK SOULS 21_02_2018 12_43_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_43.png,1024,576,player,508,233,660,471
DARK SOULS 21_02_2018 12_43_43.png,1024,576,hollow,410,187,515,343
DARK SOULS 21_02_2018 12_43_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_44.png,1024,576,player,496,126,778,576
DARK SOULS 21_02_2018 12_43_44.png,1024,576,hollow,319,74,511,485
DARK SOULS 21_02_2018 12_43_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_56.png,1024,576,player,499,228,611,502
DARK SOULS 21_02_2018 12_43_56.png,1024,576,hollow,497,130,535,233
DARK SOULS 21_02_2018 12_43_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_57.png,1024,576,player,421,233,535,494
DARK SOULS 21_02_2018 12_43_57.png,1024,576,hollow,514,123,557,245
DARK SOULS 21_02_2018 12_43_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_43_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_43_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_43_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_43_59.png,1024,576,player,380,261,626,522
DARK SOULS 21_02_2018 12_43_59.png,1024,576,hollow,443,208,526,383
DARK SOULS 21_02_2018 12_44_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_44_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_44_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_44_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_44_00.png,1024,576,player,410,234,599,510
DARK SOULS 21_02_2018 12_44_00.png,1024,576,hollow,433,216,575,350
DARK SOULS 21_02_2018 12_44_23.png,1024,576,souls,825,506,945,536
